+--------------------------------------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+
|                  Account                   |   Pf Mo 1    |   Pf Mo 2    |   Pf Mo 3    |   Pf Mo 4    |   Pf Mo 5    |   Pf Mo 6    |   Pf Mo 7    |   Pf Mo 8    |   Pf Mo 9    |   Pf Mo 10   |   Pf Mo 11   |   Pf Mo 12   |   Pf Mo 13   |   Pf Mo 14   |   Pf Mo 15   |   Pf Mo 16   |   Pf Mo 17   |   Pf Mo 18   |   Pf Mo 19   |   Pf Mo 20   |   Pf Mo 21   |   Pf Mo 22   |   Pf Mo 23   |   Pf Mo 24   |   Pf Mo 25   |   Pf Mo 26   |   Pf Mo 27   |   Pf Mo 28   |   Pf Mo 29   |   Pf Mo 30   |   Pf Mo 31   |   Pf Mo 32   |   Pf Mo 33   |   Pf Mo 34   |   Pf Mo 35   |   Pf Mo 36   |   Pf Mo 37   |   Pf Mo 38   |   Pf Mo 39   |   Pf Mo 40   |   Pf Mo 41   |   Pf Mo 42   |   Pf Mo 43   |   Pf Mo 44   |   Pf Mo 45   |   Pf Mo 46   |   Pf Mo 47   |   Pf Mo 48   |   Pf Mo 49   |   Pf Mo 50   |   Pf Mo 51   |   Pf Mo 52   |   Pf Mo 53   |   Pf Mo 54   |   Pf Mo 55   |   Pf Mo 56   |   Pf Mo 57   |   Pf Mo 58   |   Pf Mo 59   |   Pf Mo 60   |
|                vacancy_loss                |  $77,116.21  |  $73,729.88  |  $70,326.13  |  $66,904.91  |  $63,466.14  |  $60,009.76  |  $56,535.70  |  $53,043.90  |  $49,534.28  |  $46,006.78  |  $42,461.34  |  $38,897.88  |  $35,316.34  |  $31,716.65  |  $28,098.74  |  $24,462.54  |  $20,807.99  |  $17,135.00  |  $13,443.53  |  $13,477.14  |  $13,510.83  |  $13,544.61  |  $13,578.47  |  $13,612.41  |  $13,646.45  |  $13,680.56  |  $13,714.76  |  $13,749.05  |  $13,783.42  |  $13,817.88  |  $13,852.43  |  $13,887.06  |  $13,921.77  |  $13,956.58  |  $13,991.47  |  $14,026.45  |  $14,061.52  |  $14,096.67  |  $14,131.91  |  $14,167.24  |  $14,202.66  |  $14,238.17  |  $14,273.76  |  $14,309.45  |  $14,345.22  |  $14,381.08  |  $14,417.03  |  $14,453.08  |  $14,489.21  |  $14,525.43  |  $14,561.75  |  $14,598.15  |  $14,634.65  |  $14,671.23  |  $14,707.91  |  $14,744.68  |  $14,781.54  |  $14,818.50  |  $14,855.54  |  $14,892.68  |
|          total_economic_vacancies          |  ($785.20)   | ($2,290.39)  | ($3,803.11)  | ($5,323.37)  | ($6,851.21)  | ($8,386.66)  | ($9,929.74)  | ($11,480.49) | ($13,038.92) | ($14,605.08) | ($16,178.98) | ($17,760.67) | ($19,350.16) | ($20,947.49) | ($22,552.68) | ($24,165.77) | ($25,786.78) | ($27,415.75) | ($29,052.70) | ($26,954.02) | ($24,844.66) | ($22,724.58) | ($20,593.75) | ($18,452.13) | ($16,299.66) | ($14,136.32) | ($11,962.06) | ($9,776.84)  | ($7,580.62)  | ($5,373.36)  | ($3,155.01)  |  ($925.54)   |  $1,315.10   |  $3,566.95   |  $5,830.05   |  $8,104.44   |  $10,390.17  |  $10,416.14  |  $10,442.18  |  $10,468.29  |  $10,494.46  |  $10,520.69  |  $10,547.00  |  $10,573.36  |  $10,599.80  |  $10,626.30  |  $10,652.86  |  $10,679.49  |  $10,706.19  |  $10,732.96  |  $10,759.79  |  $10,786.69  |  $10,813.66  |  $10,840.69  |  $10,867.79  |  $10,894.96  |  $10,922.20  |  $10,949.50  |  $10,976.88  |  $11,004.32  |
|        net_effective_rental_income         | $256,268.82  | $255,406.27  | $254,537.79  | $253,663.38  | $252,783.01  | $251,896.64  | $251,004.27  | $250,105.86  | $249,201.39  | $248,290.83  | $247,374.17  | $246,451.37  | $245,522.41  | $244,587.26  | $243,645.90  | $242,698.31  | $241,744.46  | $240,784.32  | $239,817.87  | $242,588.73  | $245,371.94  | $248,167.56  | $250,975.62  | $253,796.17  | $256,629.26  | $259,474.92  | $262,333.21  | $265,204.17  | $268,087.84  | $270,984.27  | $273,893.51  | $276,815.61  | $279,750.60  | $282,698.53  | $285,659.46  | $288,633.43  | $291,620.48  | $292,349.53  | $293,080.40  | $293,813.10  | $294,547.64  | $295,284.01  | $296,022.22  | $296,762.27  | $297,504.18  | $298,247.94  | $298,993.56  | $299,741.04  | $300,490.39  | $301,241.62  | $301,994.72  | $302,749.71  | $303,506.58  | $304,265.35  | $305,026.01  | $305,788.58  | $306,553.05  | $307,319.43  | $308,087.73  | $308,857.95  |
|            administrative_fees             |  $2,731.90   |  $2,738.73   |  $2,745.57   |  $2,752.44   |  $2,759.32   |  $2,766.22   |  $2,773.13   |  $2,780.06   |  $2,787.01   |  $2,793.98   |  $2,800.97   |  $2,807.97   |  $2,814.99   |  $2,822.03   |  $2,829.08   |  $2,836.15   |  $2,843.24   |  $2,850.35   |  $2,857.48   |  $2,864.62   |  $2,871.78   |  $2,878.96   |  $2,886.16   |  $2,893.38   |  $2,900.61   |  $2,907.86   |  $2,915.13   |  $2,922.42   |  $2,929.72   |  $2,937.05   |  $2,944.39   |  $2,951.75   |  $2,959.13   |  $2,966.53   |  $2,973.95   |  $2,981.38   |  $2,988.83   |  $2,996.31   |  $3,003.80   |  $3,011.31   |  $3,018.84   |  $3,026.38   |  $3,033.95   |  $3,041.53   |  $3,049.14   |  $3,056.76   |  $3,064.40   |  $3,072.06   |  $3,079.74   |  $3,087.44   |  $3,095.16   |  $3,102.90   |  $3,110.66   |  $3,118.43   |  $3,126.23   |  $3,134.04   |  $3,141.88   |  $3,149.73   |  $3,157.61   |  $3,165.50   |
|              application_fees              |   $785.29    |   $787.25    |   $789.22    |   $791.20    |   $793.17    |   $795.16    |   $797.14    |   $799.14    |   $801.14    |   $803.14    |   $805.15    |   $807.16    |   $809.18    |   $811.20    |   $813.23    |   $815.26    |   $817.30    |   $819.34    |   $821.39    |   $823.44    |   $825.50    |   $827.57    |   $829.64    |   $831.71    |   $833.79    |   $835.87    |   $837.96    |   $840.06    |   $842.16    |   $844.26    |   $846.37    |   $848.49    |   $850.61    |   $852.74    |   $854.87    |   $857.01    |   $859.15    |   $861.30    |   $863.45    |   $865.61    |   $867.77    |   $869.94    |   $872.12    |   $874.30    |   $876.48    |   $878.67    |   $880.87    |   $883.07    |   $885.28    |   $887.49    |   $889.71    |   $891.94    |   $894.17    |   $896.40    |   $898.64    |   $900.89    |   $903.14    |   $905.40    |   $907.66    |   $909.93    |
|         bulk_cable/internet_income         |   $140.49    |   $140.84    |   $141.19    |   $141.54    |   $141.90    |   $142.25    |   $142.61    |   $142.97    |   $143.32    |   $143.68    |   $144.04    |   $144.40    |   $144.76    |   $145.12    |   $145.49    |   $145.85    |   $146.21    |   $146.58    |   $146.95    |   $147.31    |   $147.68    |   $148.05    |   $148.42    |   $148.79    |   $149.16    |   $149.54    |   $149.91    |   $150.29    |   $150.66    |   $151.04    |   $151.42    |   $151.79    |   $152.17    |   $152.55    |   $152.94    |   $153.32    |   $153.70    |   $154.09    |   $154.47    |   $154.86    |   $155.24    |   $155.63    |   $156.02    |   $156.41    |   $156.80    |   $157.19    |   $157.59    |   $157.98    |   $158.38    |   $158.77    |   $159.17    |   $159.57    |   $159.97    |   $160.37    |   $160.77    |   $161.17    |   $161.57    |   $161.98    |   $162.38    |   $162.79    |
|                cam_recovery                |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |
|          reserved_parking_income           |   $501.17    |   $502.42    |   $503.68    |   $504.93    |   $506.20    |   $507.46    |   $508.73    |   $510.00    |   $511.28    |   $512.56    |   $513.84    |   $515.12    |   $516.41    |   $517.70    |   $519.00    |   $520.29    |   $521.59    |   $522.90    |   $524.20    |   $525.52    |   $526.83    |   $528.15    |   $529.47    |   $530.79    |   $532.12    |   $533.45    |   $534.78    |   $536.12    |   $537.46    |   $538.80    |   $540.15    |   $541.50    |   $542.85    |   $544.21    |   $545.57    |   $546.93    |   $548.30    |   $549.67    |   $551.05    |   $552.42    |   $553.81    |   $555.19    |   $556.58    |   $557.97    |   $559.36    |   $560.76    |   $562.16    |   $563.57    |   $564.98    |   $566.39    |   $567.81    |   $569.23    |   $570.65    |   $572.08    |   $573.51    |   $574.94    |   $576.38    |   $577.82    |   $579.26    |   $580.71    |
|               carport_income               |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |
|               garage_income                |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |
|              cleaning_charges              |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |
|              clubhouse_rental              |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |
|           credit_builder_income            |   $116.12    |   $116.41    |   $116.70    |   $117.00    |   $117.29    |   $117.58    |   $117.88    |   $118.17    |   $118.47    |   $118.76    |   $119.06    |   $119.36    |   $119.65    |   $119.95    |   $120.25    |   $120.55    |   $120.86    |   $121.16    |   $121.46    |   $121.76    |   $122.07    |   $122.37    |   $122.68    |   $122.99    |   $123.29    |   $123.60    |   $123.91    |   $124.22    |   $124.53    |   $124.84    |   $125.16    |   $125.47    |   $125.78    |   $126.10    |   $126.41    |   $126.73    |   $127.04    |   $127.36    |   $127.68    |   $128.00    |   $128.32    |   $128.64    |   $128.96    |   $129.28    |   $129.61    |   $129.93    |   $130.26    |   $130.58    |   $130.91    |   $131.24    |   $131.56    |   $131.89    |   $132.22    |   $132.55    |   $132.88    |   $133.22    |   $133.55    |   $133.88    |   $134.22    |   $134.55    |
|               damages_income               |   $489.19    |   $490.41    |   $491.64    |   $492.87    |   $494.10    |   $495.33    |   $496.57    |   $497.81    |   $499.06    |   $500.30    |   $501.56    |   $502.81    |   $504.07    |   $505.33    |   $506.59    |   $507.86    |   $509.13    |   $510.40    |   $511.67    |   $512.95    |   $514.24    |   $515.52    |   $516.81    |   $518.10    |   $519.40    |   $520.70    |   $522.00    |   $523.30    |   $524.61    |   $525.92    |   $527.24    |   $528.56    |   $529.88    |   $531.20    |   $532.53    |   $533.86    |   $535.20    |   $536.53    |   $537.88    |   $539.22    |   $540.57    |   $541.92    |   $543.27    |   $544.63    |   $545.99    |   $547.36    |   $548.73    |   $550.10    |   $551.47    |   $552.85    |   $554.24    |   $555.62    |   $557.01    |   $558.40    |   $559.80    |   $561.20    |   $562.60    |   $564.01    |   $565.42    |   $566.83    |
|            deposit_forfeitures             |    $20.89    |    $20.94    |    $20.99    |    $21.04    |    $21.10    |    $21.15    |    $21.20    |    $21.25    |    $21.31    |    $21.36    |    $21.41    |    $21.47    |    $21.52    |    $21.57    |    $21.63    |    $21.68    |    $21.74    |    $21.79    |    $21.85    |    $21.90    |    $21.95    |    $22.01    |    $22.06    |    $22.12    |    $22.18    |    $22.23    |    $22.29    |    $22.34    |    $22.40    |    $22.45    |    $22.51    |    $22.57    |    $22.62    |    $22.68    |    $22.74    |    $22.79    |    $22.85    |    $22.91    |    $22.96    |    $23.02    |    $23.08    |    $23.14    |    $23.19    |    $23.25    |    $23.31    |    $23.37    |    $23.43    |    $23.49    |    $23.54    |    $23.60    |    $23.66    |    $23.72    |    $23.78    |    $23.84    |    $23.90    |    $23.96    |    $24.02    |    $24.08    |    $24.14    |    $24.20    |
|               high_risk_fees               |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |    $0.00     |
